SALE DATE,BLOCK,LOT,YEAR BUILT,ZIP CODE,SALE PRICE
2007-10-25,563,37,1930,10003,420000
2007-03-27,563,45,1903,10003,2825000
2007-06-25,563,45,1903,10003,2605000
2007-10-26,563,45,1903,10003,2450000
2007-01-31,563,48,1908,10003,1950000
2007-03-20,564,1,1929,10003,410000
2007-10-10,564,20,1910,10003,4150000
2007-02-09,564,20,1910,10003,475000
2007-03-13,564,20,1910,10003,470000
2007-05-24,564,20,1910,10003,735000
2007-07-18,564,20,1910,10003,660000
2007-10-10,564,20,1910,10003,4150000
2007-03-14,564,26,1900,10003,670000
2007-04-19,564,26,1900,10003,957100
2007-05-08,564,26,1900,10003,850000
2007-08-01,564,26,1900,10003,1340000
2007-10-10,564,26,1900,10003,598000
2007-11-09,564,41,1901,10003,3200000
2007-07-11,564,54,1963,10003,550000
2007-10-02,564,54,1963,10003,260000
2007-10-17,564,54,1963,10003,660000
2007-03-20,566,1,1955,10003,2100000
2007-05-31,566,1,1955,10003,1642000
2007-08-08,566,1,1955,10003,1075000
2007-08-14,566,1,1955,10003,875000
2007-10-04,566,1,1955,10003,1856250
2007-10-03,566,1,1955,10003,1375000
2007-11-13,566,1,1955,10003,550000
2007-12-06,566,1,1955,10003,2375000
2007-07-11,566,1,1955,10003,995000
2007-01-17,566,18,1964,10003,965000
2007-01-25,566,18,1964,10003,479000
2007-01-26,566,18,1964,10003,485000
2007-01-29,566,18,1964,10003,615000
2007-03-28,566,18,1964,10003,885000
2007-01-31,566,18,1964,10003,424000
2007-06-04,566,18,1964,10003,480000
2007-05-30,566,18,1964,10003,895000
2007-06-18,566,18,1964,10003,1725000
2007-07-12,566,18,1964,10003,487000
2007-07-12,566,18,1964,10003,2200000
2007-08-01,566,18,1964,10003,755000
2007-07-11,566,18,1964,10003,1150000
2007-08-23,566,18,1964,10003,556000
2007-10-01,566,18,1964,10003,1875000
2007-10-15,566,18,1964,10003,1300000
2007-10-15,566,18,1964,10003,530000
2007-10-11,566,18,1964,10003,520000
2007-10-10,566,18,1964,10003,1465000
2007-08-31,566,18,1964,10003,1500000
2007-12-03,566,18,1964,10003,50000
2007-03-21,567,7,1924,10003,2800000
2007-07-19,567,7,1924,10003,1140000
2007-10-03,567,7,1924,10003,2800000
2007-10-11,567,7,1924,10003,975000
2007-03-20,567,19,1926,10003,3200000
2007-07-31,567,19,1926,10003,136890
2007-04-17,568,4,1922,10003,999000
2007-03-29,568,4,1922,10003,1112500
2007-06-20,568,4,1922,10003,1140000
2007-03-15,568,6,1924,10003,1500000
2007-04-11,568,6,1924,10003,799000
2007-04-12,568,6,1924,10003,658900
2007-05-23,568,6,1924,10003,760000
2007-06-19,568,6,1924,10003,760000
2007-06-28,568,6,1924,10003,718000
2007-05-16,568,24,1926,10003,1600000
2007-06-05,568,24,1926,10003,415000
2007-06-08,568,24,1926,10003,1323725
2007-06-08,568,24,1926,10003,1225000
2007-06-08,568,24,1926,10003,1850250
2007-05-14,568,26,1910,10003,660000
2007-01-11,569,1,1905,10003,550657
2007-02-05,569,1,1905,10003,1260000
2007-04-17,569,3,1925,10003,860000
2007-04-26,569,3,1925,10003,600000
2007-05-31,569,5,1929,10003,870000
2007-10-03,569,5,1929,10003,2725000
2007-11-14,569,5,1929,10003,835000
2007-02-09,572,17,1900,10011,1090000
2007-06-14,572,17,1900,10011,1750000
2007-06-28,572,17,1900,10011,2125000
2007-10-05,572,17,1900,10011,1350000
2007-03-06,573,39,1923,10011,700000
2007-04-26,573,39,1923,10011,660000
2007-05-21,573,39,1923,10011,755000
2007-10-09,573,39,1923,10011,1095000
2007-11-15,573,43,1926,10011,1050000
2007-03-14,573,43,1926,10011,382000
2007-06-07,573,43,1926,10011,695000
2007-06-20,573,43,1926,10011,645000
2007-09-14,573,43,1926,10011,395000
2007-11-28,573,43,1926,10011,745000
2007-11-15,573,43,1926,10011,1050000
2007-05-03,573,62,1926,10011,1095000
2007-03-14,573,75,1926,10011,1620000
2007-03-05,573,75,1926,10011,665000
2007-03-22,573,75,1926,10011,696000
2007-05-23,573,75,1926,10011,730000
2007-10-17,573,75,1926,10011,365000
2007-10-23,573,75,1926,10011,975000
2007-08-09,574,39,1929,10011,3925000
2007-08-29,574,39,1929,10011,3550000
2007-09-10,574,39,1929,10011,2585000
2007-11-02,574,39,1929,10011,1100000
2007-10-17,574,39,1929,10011,57262
2007-07-16,574,39,1929,10011,2800000
2007-07-03,574,53,1900,10011,3500000
2007-01-09,574,67,1957,10011,695000
2007-01-23,574,67,1957,10011,725000
2007-03-01,574,67,1957,10011,385000
2007-03-14,574,67,1957,10011,645000
2007-08-06,574,67,1957,10011,495000
2007-10-18,574,67,1957,10011,375000
2007-06-18,575,57,1923,10011,1200000
2007-07-11,575,57,1923,10011,995000
2007-02-13,576,1,1960,10011,709000
2007-02-21,576,1,1960,10011,740000
2007-03-21,576,1,1960,10011,680000
2007-05-30,576,1,1960,10011,1300000
2007-06-14,576,1,1960,10011,720000
2007-07-25,576,1,1960,10011,540000
2007-02-09,576,1,1960,10011,499000
2007-08-08,576,16,1960,10011,560000
2007-07-31,576,16,1960,10011,975000
2007-07-24,576,22,1900,10011,1555000
2007-06-12,576,25,1961,10011,2600000
2007-06-28,576,25,1961,10011,1700000
2007-03-30,576,49,1959,10011,340000
2007-07-20,576,49,1959,10011,420000
2007-08-23,576,49,1959,10011,399000
2007-12-14,576,49,1959,10011,990000
2007-03-12,577,24,1960,10011,600000
2007-05-02,577,24,1960,10011,375000
2007-06-11,577,24,1960,10011,370000
2007-06-13,577,24,1960,10011,500000
2007-07-28,577,24,1960,10011,415500
2007-08-02,577,24,1960,10011,416000
2007-08-21,577,24,1960,10011,470000
2007-01-18,577,30,1962,10011,432000
2007-02-07,577,30,1962,10011,399000
2007-03-28,577,30,1962,10011,1073900
2007-05-22,577,30,1962,10011,775000
2007-08-03,577,30,1962,10011,1225000
2007-07-27,577,30,1962,10011,785000
2007-08-02,577,30,1962,10011,790500
2007-08-16,577,30,1962,10011,660000
2007-09-18,577,30,1962,10011,785000
2007-10-04,577,30,1962,10011,725000
2007-06-20,577,42,1910,10011,2100000
2007-06-27,577,42,1910,10011,1720000
2007-09-26,577,42,1910,10011,1975000
2007-09-24,577,42,1910,10011,2995000
2007-04-26,521,1203,1910,10012,1350000
2007-01-10,553,1102,1900,10011,6503000
2007-04-10,521,1017,1988,10012,1492754
2007-04-13,521,1018,1988,10012,1598454
2007-04-10,521,1019,1988,10012,1710660
2007-11-08,525,1109,1910,10012,465000
2007-04-20,525,1602,1910,10012,814600
2007-05-25,525,1603,1910,10012,789143
2007-08-15,525,1604,1910,10012,814600
2007-12-21,525,1605,1910,10012,857756
2007-04-18,525,1606,1910,10012,901151
2007-09-11,525,1607,1910,10012,1165896
2007-04-27,525,1608,1910,10012,656771
2007-04-13,525,1609,1910,10012,491790
2007-04-24,525,1610,1910,10012,501930
2007-05-04,525,1611,1910,10012,544763
2007-06-28,525,1612,1910,10012,731615
2007-04-06,525,1614,1910,10012,707683
2007-05-21,525,1615,1910,10012,534581
2007-04-17,525,1616,1910,10012,496860
2007-07-16,525,1617,1910,10012,544763
2007-08-22,525,1618,1910,10012,773870
2007-08-22,525,1619,1910,10012,935000
2007-04-06,525,1620,1910,10012,763687
2007-04-18,525,1621,1910,10012,461370
2007-04-16,525,1622,1910,10012,476580
2007-08-22,525,1624,1910,10012,743322
2007-06-29,525,1625,1910,10012,911333
2007-12-20,525,1628,1910,10012,636406
2007-11-28,525,1634,1910,10012,605858
2007-07-02,525,1639,1910,10012,496860
2007-04-25,525,1640,1910,10012,451737
2007-10-12,525,1641,1910,10012,649000
2007-05-23,525,1641,1910,10012,524398
2007-04-30,525,1642,1910,10012,804417
2007-04-18,525,1643,1910,10012,865512
2007-04-24,525,1645,1910,10012,519307
2007-04-10,525,1646,1910,10012,491790
2007-04-05,525,1647,1910,10012,524398
2007-05-11,525,1648,1910,10012,763687
2007-06-29,525,1649,1910,10012,933430
2007-04-26,525,1650,1910,10012,600767
2007-04-26,525,1651,1910,10012,461370
2007-04-27,525,1652,1910,10012,471510
2007-05-01,525,1653,1910,10012,486720
2007-06-20,525,1654,1910,10012,733140
2007-05-09,525,1655,1910,10012,845147
2007-05-01,525,1657,1910,10012,446160
2007-06-11,525,1658,1910,10012,461370
2007-04-11,525,1659,1910,10012,471510
2007-06-29,525,1660,1910,10012,701341
2007-06-22,525,1661,1910,10012,855330
2007-06-13,525,1662,1910,10012,560037
2007-04-13,525,1663,1910,10012,446160
2007-04-20,525,1664,1910,10012,441090
2007-04-13,525,1665,1910,10012,451230
2007-05-01,525,1666,1910,10012,621132
2007-08-06,525,1667,1910,10012,840056
2007-04-12,525,1668,1910,10012,711756
2007-05-23,525,1669,1910,10012,748413
2007-04-27,525,1670,1910,10012,763687
2007-05-29,525,1671,1910,10012,763687
2007-06-22,525,1672,1910,10012,789143
2007-08-09,525,1673,1910,10012,809508
2007-06-22,525,1674,1910,10012,723975
2007-04-05,525,1675,1910,10012,590000
2007-04-20,525,1676,1910,10012,672045
2007-04-05,525,1677,1910,10012,677136
2007-06-20,525,1678,1910,10012,840056
2007-06-21,525,1679,1910,10012,1104983
2007-04-27,525,1680,1910,10012,544763
2007-08-03,525,1682,1910,10012,492000
2007-04-09,525,1682,1910,10012,410670
2007-05-02,525,1683,1910,10012,476580
2007-05-24,525,1685,1910,10012,799326
2007-04-26,525,1686,1910,10012,631315
2007-04-17,525,1687,1910,10012,441090
2007-04-25,525,1688,1910,10012,471510
2007-04-18,525,1689,1910,10012,483668
2007-04-11,525,1691,1910,10012,814600
2007-04-17,525,1692,1910,10012,580402
2007-04-16,525,1693,1910,10012,430950
2007-05-18,525,1694,1910,10012,471510
2007-05-15,525,1695,1910,10012,501930
2007-06-26,525,1696,1910,10012,702592
2007-09-06,525,1697,1910,10012,870603
2007-06-25,525,1698,1910,10012,859403
2007-06-18,525,1699,1910,10012,380250
2007-04-09,525,1701,1910,10012,456300
2007-05-08,525,1702,1910,10012,636406
2007-08-28,525,1703,1910,10012,850238
2007-04-18,525,1705,1910,10012,436020
2007-09-19,525,1707,1910,10012,599000
2007-05-02,525,1707,1910,10012,471510
2007-07-05,525,1708,1910,10012,631315
2007-09-11,525,1710,1910,10012,895000
2007-04-24,525,1711,1910,10012,456300
2007-04-09,525,1712,1910,10012,461370
2007-04-19,525,1713,1910,10012,471510
2007-06-29,525,1714,1910,10012,585493
2007-09-18,525,1715,1910,10012,880786
2007-10-04,525,1716,1910,10012,979000
2007-06-06,525,1717,1910,10012,534581
2007-04-10,525,1718,1910,10012,496860
2007-04-18,525,1719,1910,10012,519307
2007-06-20,525,1720,1910,10012,687318
2007-04-27,525,1722,1910,10012,661862
2007-04-23,525,1723,1910,10012,491790
2007-04-11,525,1724,1910,10012,496860
2007-04-18,525,1725,1910,10012,519307
2007-05-22,525,1726,1910,10012,711756
2007-12-03,525,1729,1910,10012,870000
2007-05-03,525,1731,1910,10012,804417
2007-07-10,525,1734,1910,10012,753505
2007-09-26,525,1735,1910,10012,822436
2007-04-30,525,1736,1910,10012,496860
2007-05-09,525,1737,1910,10012,501930
2007-04-12,525,1738,1910,10012,476580
2007-11-20,525,1739,1910,10012,570200
2007-12-17,525,1740,1910,10012,549855
2007-04-13,525,1741,1910,10012,880786
2007-06-06,529,1105,0,10012,1431000
2007-08-28,529,1107,0,10012,1500000
2007-06-13,529,1110,0,10012,1800000
2007-08-29,529,1112,0,10012,1500000
2007-06-20,529,1611,0,10012,2595000
2007-12-06,530,1402,1900,10012,2062630
2007-12-06,530,1403,1900,10012,2087412
2007-12-05,530,1404,1900,10012,2265606
2007-12-10,530,1405,1900,10012,2392887
2007-08-06,530,1501,2007,10012,10691625
2007-10-10,530,1502,2007,10012,9978850
2007-11-20,530,1503,2007,10012,7636875
2007-10-18,530,1505,2007,10012,8044175
2007-08-15,530,1506,2007,10012,4938512
2007-07-06,530,1507,2007,10012,3894806
2007-07-12,530,1508,2007,10012,4887600
2007-07-06,530,1509,2007,10012,2851100
2007-07-23,530,1510,2007,10012,5345812
2007-07-19,530,1511,2007,10012,3232943
2007-07-31,530,1512,2007,10012,5600375
2007-08-07,530,1513,2007,10012,3156575
2007-07-24,530,1515,2007,10012,3563875
2007-08-07,530,1516,2007,10012,5702200
2007-09-05,530,1518,2007,10012,6414975
2007-09-06,530,1519,2007,10012,3614787
2007-12-07,530,1520,2007,10012,6975012
2007-08-17,530,1521,2007,10012,3258400
2007-08-31,530,1522,2007,10012,17972112
2007-09-18,530,1524,2007,10012,5447637
2007-09-05,530,1525,2007,10012,10437062
2007-01-12,531,1036,1912,10012,1200000
2007-05-08,531,1077,1912,10012,1650000
2007-01-17,537,1107,1928,10012,1750000
2007-09-07,537,1111,1928,10012,2795000
2007-03-30,544,1014,1920,10003,4600000
2007-11-13,545,1102,0,10003,2473306
2007-09-25,545,1110,0,10003,18029375
2007-07-30,545,1310,0,10003,2077500
2007-01-23,545,1311,0,10003,1785000
2007-03-28,545,1333,0,10003,2800000
2007-04-26,545,1342,0,10003,1630000
2007-12-27,552,1303,1966,10011,2495000
2007-08-02,552,1303,1966,10011,1960131
2007-08-07,552,1304,1966,10011,1522283
2007-08-06,552,1305,1966,10011,2112868
2007-07-31,552,1306,1966,10011,1675021
2007-08-23,552,1307,1966,10011,2011043
2007-08-01,552,1308,1966,10011,1573196
2007-07-30,552,1309,1966,10011,2387796
2007-08-01,552,1310,1966,10011,1746298
2007-08-02,552,1312,1966,10011,1675021
2007-08-09,552,1313,1966,10011,2291062
2007-08-01,552,1314,1966,10011,1832850
2007-08-01,552,1315,1966,10011,2923395
2007-08-09,552,1316,1966,10011,3584240
2007-01-11,556,1004,1905,10003,1465000
2007-11-06,558,1120,0,10003,1175000
2007-08-17,558,1138,0,10003,1300000
2007-11-29,558,1153,0,10003,1400000
2007-07-27,558,1201,1988,10003,2625000
2007-11-27,558,1221,0,10003,935000
2007-02-26,558,1225,0,10003,1250000
2007-03-28,558,1232,0,10003,899000
2007-03-27,559,1006,2005,10003,1170987
2007-03-27,559,1009,2005,10003,1298268
2007-08-31,559,1105,2006,10003,1323714
2007-09-24,559,1107,2006,10003,839027
2007-08-27,559,1108,2006,10003,858374
2007-08-23,559,1109,2006,10003,1272802
2007-12-18,559,1110,2006,10003,1322696
2007-08-23,559,1111,2006,10003,1232072
2007-08-24,559,1112,2006,10003,1263638
2007-08-13,559,1113,2006,10003,1346116
2007-09-10,559,1114,2006,10003,1338988
2007-08-20,559,1115,2006,10003,1262619
2007-08-13,559,1116,2006,10003,1306404
2007-08-16,559,1117,2006,10003,1364444
2007-08-21,559,1119,2006,10003,1703522
2007-08-14,559,1120,2006,10003,1322696
2007-08-24,559,1121,2006,10003,1320620
2007-09-13,559,1122,2006,10003,904195
2007-08-15,559,1123,2006,10003,1724905
2007-08-13,559,1124,2006,10003,1340006
2007-08-29,559,1125,2006,10003,1501908
2007-10-02,559,1126,2006,10003,912341
2007-08-15,559,1127,2006,10003,1747306
2007-08-14,559,1128,2006,10003,1326769
2007-08-23,559,1129,2006,10003,1397171
2007-09-26,559,1130,2006,10003,1074243
2007-08-13,559,1131,2006,10003,1879679
2007-10-25,559,1132,2006,10003,1279707
2007-08-15,559,1133,2006,10003,1375645
2007-09-28,559,1134,2006,10003,929652
2007-08-22,559,1135,2006,10003,1893934
2007-08-14,559,1136,2006,10003,1351207
2007-08-24,559,1137,2006,10003,1435722
2007-10-10,559,1138,2006,10003,937798
2007-08-15,559,1139,2006,10003,1909208
2007-08-30,559,1140,2006,10003,1362408
2007-08-27,559,1141,2006,10003,1426558
2007-09-27,559,1142,2006,10003,945944
2007-09-05,559,1143,2006,10003,2061946
2007-08-30,559,1144,2006,10003,1375645
2007-09-13,559,1145,2006,10003,1459142
2007-10-26,559,1146,2006,10003,979546
2007-09-17,559,1147,2006,10003,1933646
2007-09-11,559,1148,2006,10003,1462196
2007-09-13,559,1149,2006,10003,1467288
2007-10-17,559,1150,2006,10003,987692
2007-09-14,559,1151,2006,10003,2101657
2007-09-17,559,1152,2006,10003,1474415
2007-10-23,559,1153,2006,10003,1500890
2007-10-26,559,1154,2006,10003,995838
2007-10-25,559,1155,2006,10003,1963175
2007-10-30,559,1156,2006,10003,1409247
2007-10-31,559,1157,2006,10003,1512091
2007-11-29,559,1158,2006,10003,978528
2007-11-01,559,1159,2006,10003,1978449
2007-11-06,559,1160,2006,10003,1420448
2007-12-03,559,1166,2006,10003,2091475
2007-11-30,559,1167,2006,10003,1752398
2007-12-20,559,1168,2006,10003,1654646
2007-12-10,559,1169,2006,10003,2228939
2007-10-31,559,1170,2006,10003,1666865
2007-11-12,559,1172,2006,10003,2123041
2007-10-12,559,1173,2006,10003,1646500
2007-12-19,559,1174,2006,10003,1615952
2007-11-28,559,1175,2006,10003,2234030
2007-12-07,559,1176,2006,10003,1993723
2007-12-20,559,1177,2006,10003,2024270
2007-12-17,559,1178,2006,10003,2276473
2007-03-20,563,1010,1985,10003,1100000
2007-02-20,563,1016,1985,10003,980000
2007-05-03,563,1017,1985,10003,1490000
2007-07-19,563,1026,1985,10003,2200000
2007-05-03,563,1045,1985,10003,1075000
2007-07-03,564,1110,1910,10003,2450000
2007-12-13,567,1024,1921,10003,2479438
2007-12-06,567,1025,1921,10003,1369546
2007-12-18,567,1027,1921,10003,1035560
2007-12-17,567,1029,1921,10003,1069162
2007-12-11,567,1033,1921,10003,2320000
2007-12-20,567,1042,1921,10003,1410276
2007-12-19,567,1043,1921,10003,1089527
2007-12-27,567,1045,1921,10003,1718296
2007-12-17,567,1056,1921,10003,1191352
2007-12-19,567,1064,1921,10003,1201535
2007-12-13,567,1072,1921,10003,1237173
2007-12-17,567,1074,1921,10003,2403070
2007-12-14,567,1075,1921,10003,1337980
2007-12-21,567,1077,1921,10003,1221900
2007-11-27,567,1088,1921,10003,2825643
2007-11-27,567,1090,1921,10003,2698362
2007-12-28,567,1092,1921,10003,1392966
2007-12-17,567,1094,1921,10003,1099710
2007-03-14,569,1002,1907,10003,860000
2007-01-18,569,1009,1907,10003,1910000
2007-01-23,569,1017,1907,10003,4600000
2007-12-26,569,1034,1908,10003,2397500
2007-07-30,569,1118,1910,10003,1950000
2007-01-31,569,1130,1910,10003,2521000
2007-01-26,571,1502,1930,10003,1425550
2007-01-04,571,1502,1930,10003,920400
2007-01-09,571,1503,1930,10003,2698362
2007-01-04,571,1503,1930,10003,1483300
2007-01-09,571,1504,1930,10003,5513823
2007-01-04,571,1504,1930,10003,2815800
2007-02-22,571,1505,1930,10003,3054750
2007-01-04,571,1505,1930,10003,2047500
2007-04-25,571,1506,1930,10003,2846008
2007-01-04,571,1506,1930,10003,1740700
2007-01-10,571,1507,1930,10003,3457033
2007-01-04,571,1507,1930,10003,1791400
2007-08-31,571,1508,1930,10003,3971175
2007-01-04,571,1508,1930,10003,2200900
2007-11-16,571,1602,2006,10003,2474347
2007-11-08,571,1603,2006,10003,1120075
2007-11-01,571,1604,2006,10003,2728910
2007-11-08,571,1605,2006,10003,1893945
2007-11-01,571,1606,2006,10003,2820552
2007-11-07,571,1607,2006,10003,2097595
2007-11-06,571,1609,2006,10003,2168872
2007-11-29,571,1610,2006,10003,3054750
2007-12-11,571,1611,2006,10003,2255423
2007-11-01,571,1612,2006,10003,3136210
2007-11-21,571,1613,2006,10003,2209602
2007-11-20,571,1614,2006,10003,3462050
2007-11-13,571,1616,2006,10003,3360225
2007-11-12,571,1617,2006,10003,2372522
2007-11-19,571,1618,2006,10003,3559802
2007-10-31,571,1619,2006,10003,2392887
2007-08-15,576,202,1966,10011,880000
2007-09-07,576,204,1966,10011,995000
2007-09-26,576,1002,1966,10011,936000
2007-09-10,576,1514,0,10011,2000000
2007-09-28,576,1542,0,10011,1275000
2007-11-29,576,1560,0,10011,2700000
2007-06-29,576,1564,0,10011,999999
2007-01-11,576,1578,0,10011,2800000
2007-07-02,576,1603,0,10011,1775000
2007-03-22,576,1607,0,10011,4250000
2007-12-20,577,1104,0,10011,1975000
2007-08-03,577,1107,0,10011,2600000
2007-03-28,577,1140,0,10011,2250000
2007-08-07,577,1163,0,10011,4700000
2007-06-29,577,1169,0,10011,4200000
2007-12-28,577,1175,0,10011,6800000
2007-06-06,525,1201,1910,10012,3054750
2007-05-16,525,1202,1910,10012,2031408
2007-05-18,525,1203,1910,10012,2031408
2007-05-15,525,1204,1910,10012,2341975
2007-08-03,525,1504,2002,10012,3500000
2007-03-29,530,1307,1896,10012,6669538
2007-10-03,531,1104,0,10003,2250000
2007-08-08,531,1202,0,10012,1190000
2007-07-03,552,1201,0,10012,2455962
2007-06-27,552,1202,0,10012,2240150
2007-07-11,552,1204,0,10012,2469924
2007-06-21,552,1205,0,10012,3105662
2007-06-27,552,1208,0,10012,6068770
2007-03-20,563,1101,1900,10003,1580000
2007-12-18,577,1203,0,10011,2545625
2007-12-18,577,1209,0,10011,2902012
2007-10-26,525,1001,1910,10012,19000000
2007-07-05,543,1001,0,10012,3250000
2007-08-15,525,1002,1910,10012,350000
2007-05-09,525,1302,1903,10012,350000
2007-02-07,530,1002,1900,10012,1895000
2007-03-19,530,1002,1900,10012,3550000
2007-01-09,535,1002,1900,10012,2095000
2007-01-08,535,1002,1900,10012,965000
2007-01-25,535,1002,1900,10012,850000
2007-02-01,535,1002,1900,10012,808000
2007-06-28,535,1002,1900,10012,742000
2007-07-02,535,1002,1900,10012,725000
2007-07-23,535,1002,1900,10012,1616000
2007-07-31,535,1002,1900,10012,654000
2007-08-21,535,1002,1900,10012,1175000
2007-08-17,535,1002,1900,10012,975000
2007-08-15,535,1002,1900,10012,160000
2007-09-05,535,1002,1900,10012,575000
2007-12-12,535,1002,1900,10012,896000
2007-12-05,535,1002,1900,10012,593000
2007-12-19,535,1002,1900,10012,587500
2007-12-05,535,1002,1900,10012,565000
2007-12-18,540,1006,1900,10012,475000
2007-03-28,544,1102,0,10003,10182500
2007-06-01,544,1102,0,10003,3050000
2007-06-13,544,1102,0,10003,3500000
2007-06-27,544,1102,0,10003,2710000
2007-10-15,544,1102,0,10003,4320000
2007-01-09,548,1003,1965,10003,1750000
2007-01-08,548,1003,1965,10003,564190
2007-01-25,548,1003,1965,10003,920000
2007-01-29,548,1003,1965,10003,825000
2007-01-10,548,1003,1965,10003,963022
2007-02-02,548,1003,1965,10003,998501
2007-02-27,548,1003,1965,10003,1175000
2007-03-06,548,1003,1965,10003,1225000
2007-02-28,548,1003,1965,10003,980000
2007-04-05,548,1003,1965,10003,829000
2007-04-18,548,1003,1965,10003,1350000
2007-04-19,548,1003,1965,10003,1011000
2007-04-26,548,1003,1965,10003,525000
